Timestamp,L 1,L 2,L 3,L 4,L 5,L 6,L 7,L 8
2025-03-10 12:54:58,512.0,743.0,630.0,805.0,694.0,803.0,622.0,560.0
2025-03-10 12:55:00,620.0,722.0,841.0,722.0,753.0,689.0,570.0,705.0
2025-03-10 12:55:02,646.0,846.0,717.0,919.0,514.0,623.0,702.0,999.0
2025-03-10 12:55:04,735.0,659.0,890.0,920.0,901.0,589.0,644.0,955.0
2025-03-10 12:55:06,639.0,571.0,891.0,542.0,932.0,526.0,543.0,686.0
2025-03-10 12:55:08,560.0,933.0,772.0,555.0,731.0,823.0,819.0,783.0
2025-03-10 12:55:10,683.0,814.0,712.0,902.0,966.0,900.0,523.0,729.0
2025-03-10 12:55:12,613.0,721.0,582.0,669.0,640.0,530.0,816.0,843.0
2025-03-10 12:55:14,732.0,831.0,1000.0,761.0,664.0,698.0,974.0,919.0
2025-03-10 12:55:16,725.0,731.0,749.0,841.0,737.0,777.0,706.0,589.0
2025-03-10 12:55:18,593.0,515.0,585.0,655.0,579.0,857.0,590.0,922.0
2025-03-10 12:55:20,941.0,642.0,998.0,830.0,537.0,706.0,843.0,504.0
2025-03-10 12:55:22,763.0,852.0,678.0,767.0,508.0,749.0,767.0,919.0
2025-03-10 12:55:24,747.0,522.0,743.0,891.0,784.0,560.0,794.0,665.0
2025-03-10 12:55:26,990.0,502.0,721.0,524.0,816.0,868.0,958.0,980.0
2025-03-10 12:55:28,751.0,916.0,882.0,881.0,701.0,617.0,925.0,912.0
2025-03-10 12:55:30,708.0,754.0,735.0,651.0,656.0,919.0,653.0,969.0
2025-03-10 12:55:32,814.0,652.0,607.0,946.0,770.0,800.0,867.0,982.0
2025-03-10 12:55:34,539.0,944.0,808.0,706.0,936.0,843.0,862.0,972.0
2025-03-10 12:55:36,965.0,686.0,792.0,611.0,815.0,598.0,869.0,952.0
2025-03-10 12:55:38,554.0,509.0,719.0,776.0,554.0,949.0,857.0,757.0
2025-03-10 12:55:40,624.0,553.0,770.0,970.0,850.0,614.0,734.0,935.0
2025-03-10 12:55:42,826.0,722.0,693.0,797.0,793.0,715.0,805.0,536.0
2025-03-10 12:55:44,689.0,838.0,898.0,673.0,825.0,860.0,760.0,556.0
2025-03-10 12:55:46,672.0,500.0,756.0,538.0,636.0,801.0,848.0,848.0
2025-03-10 12:55:48,679.0,772.0,977.0,634.0,885.0,532.0,933.0,615.0
2025-03-10 12:55:50,602.0,620.0,586.0,984.0,854.0,636.0,822.0,989.0
2025-03-10 12:55:52,613.0,541.0,527.0,889.0,752.0,659.0,904.0,547.0
2025-03-10 12:55:54,605.0,687.0,859.0,601.0,618.0,961.0,647.0,873.0
2025-03-10 12:55:56,540.0,968.0,843.0,591.0,998.0,816.0,826.0,856.0
2025-03-10 12:55:58,936.0,613.0,617.0,539.0,564.0,507.0,882.0,696.0
2025-03-10 12:56:00,747.0,865.0,796.0,741.0,518.0,850.0,629.0,827.0
2025-03-10 12:56:02,628.0,947.0,723.0,541.0,789.0,618.0,852.0,993.0
2025-03-10 12:56:04,549.0,733.0,710.0,520.0,872.0,863.0,512.0,926.0
2025-03-10 12:56:06,824.0,788.0,817.0,693.0,522.0,656.0,588.0,666.0
2025-03-10 12:56:08,664.0,571.0,699.0,868.0,698.0,991.0,669.0,638.0
2025-03-10 12:56:10,842.0,938.0,669.0,888.0,695.0,982.0,864.0,703.0
2025-03-10 12:56:12,511.0,806.0,780.0,704.0,579.0,827.0,660.0,799.0
2025-03-10 12:56:14,911.0,975.0,712.0,744.0,878.0,919.0,950.0,996.0
2025-03-10 12:56:16,843.0,745.0,862.0,552.0,591.0,734.0,901.0,789.0
2025-03-10 12:56:18,696.0,655.0,534.0,904.0,948.0,995.0,803.0,806.0
2025-03-10 12:56:20,601.0,525.0,881.0,642.0,822.0,962.0,942.0,883.0
2025-03-10 12:56:22,730.0,997.0,508.0,930.0,869.0,690.0,703.0,535.0
2025-03-10 12:56:24,751.0,892.0,778.0,518.0,663.0,521.0,757.0,967.0
2025-03-10 12:56:26,571.0,531.0,510.0,748.0,722.0,523.0,918.0,955.0
2025-03-10 12:56:28,645.0,859.0,618.0,591.0,712.0,763.0,731.0,896.0
2025-03-10 12:56:30,988.0,608.0,626.0,882.0,810.0,792.0,724.0,687.0
2025-03-10 12:56:32,752.0,972.0,790.0,671.0,711.0,825.0,982.0,672.0
2025-03-10 12:56:34,733.0,815.0,779.0,572.0,596.0,632.0,763.0,836.0
2025-03-10 12:56:36,975.0,942.0,723.0,727.0,592.0,708.0,849.0,726.0
2025-03-10 12:56:38,546.0,840.0,963.0,784.0,701.0,830.0,542.0,525.0
2025-03-10 12:56:40,893.0,661.0,777.0,797.0,774.0,745.0,507.0,768.0
2025-03-10 12:56:42,930.0,975.0,863.0,826.0,742.0,918.0,611.0,984.0
2025-03-10 12:56:44,890.0,959.0,844.0,976.0,589.0,501.0,734.0,673.0
2025-03-10 12:56:46,751.0,890.0,813.0,784.0,996.0,681.0,985.0,614.0
2025-03-10 12:56:48,893.0,646.0,779.0,786.0,691.0,982.0,701.0,976.0
2025-03-10 12:56:50,665.0,713.0,630.0,685.0,850.0,938.0,842.0,987.0
2025-03-10 12:56:52,644.0,801.0,832.0,748.0,789.0,936.0,938.0,741.0
2025-03-10 12:56:54,834.0,529.0,579.0,702.0,697.0,977.0,698.0,949.0
2025-03-10 12:56:56,530.0,675.0,978.0,764.0,827.0,738.0,605.0,581.0
2025-03-10 12:56:58,756.0,914.0,849.0,710.0,589.0,960.0,613.0,773.0
2025-03-10 12:57:00,586.0,718.0,852.0,948.0,920.0,515.0,880.0,589.0
2025-03-10 12:57:02,818.0,730.0,703.0,520.0,859.0,716.0,689.0,843.0
2025-03-10 12:57:04,821.0,844.0,647.0,771.0,924.0,731.0,622.0,511.0
2025-03-10 12:57:06,848.0,711.0,536.0,896.0,854.0,932.0,708.0,702.0
2025-03-10 12:57:08,592.0,934.0,903.0,532.0,715.0,959.0,577.0,501.0
2025-03-10 12:57:10,970.0,756.0,930.0,638.0,787.0,1000.0,890.0,601.0
2025-03-10 12:57:12,771.0,801.0,683.0,932.0,785.0,551.0,776.0,950.0
2025-03-10 12:57:14,763.0,698.0,825.0,580.0,622.0,917.0,995.0,840.0
2025-03-10 12:57:16,783.0,600.0,866.0,551.0,682.0,922.0,628.0,529.0
2025-03-10 12:57:18,815.0,746.0,680.0,969.0,838.0,775.0,528.0,908.0
2025-03-10 12:57:20,502.0,506.0,518.0,917.0,979.0,707.0,908.0,536.0
2025-03-10 12:57:22,868.0,604.0,768.0,910.0,987.0,637.0,738.0,750.0
2025-03-10 12:57:24,990.0,867.0,890.0,792.0,712.0,554.0,739.0,967.0
2025-03-10 12:57:26,785.0,765.0,639.0,518.0,944.0,684.0,556.0,500.0
2025-03-10 12:57:28,614.0,761.0,612.0,614.0,723.0,878.0,905.0,573.0
2025-03-10 12:57:30,948.0,608.0,681.0,998.0,910.0,936.0,876.0,902.0
2025-03-10 12:57:32,785.0,859.0,923.0,583.0,628.0,653.0,853.0,792.0
2025-03-10 12:57:34,980.0,677.0,803.0,900.0,517.0,959.0,845.0,998.0
2025-03-10 12:57:36,993.0,683.0,843.0,528.0,608.0,642.0,558.0,659.0
2025-03-10 12:57:38,535.0,714.0,517.0,756.0,660.0,744.0,582.0,830.0
2025-03-10 12:57:40,601.0,507.0,966.0,613.0,918.0,620.0,523.0,862.0
2025-03-10 12:57:42,548.0,533.0,850.0,783.0,683.0,603.0,573.0,929.0
2025-03-10 12:57:44,924.0,756.0,675.0,663.0,822.0,828.0,822.0,522.0
2025-03-10 12:57:46,689.0,798.0,644.0,725.0,660.0,922.0,994.0,895.0
2025-03-10 12:57:48,997.0,741.0,679.0,945.0,594.0,800.0,574.0,910.0
2025-03-10 12:57:50,559.0,510.0,991.0,869.0,853.0,598.0,926.0,828.0
2025-03-10 12:57:52,657.0,763.0,936.0,994.0,985.0,742.0,914.0,905.0
2025-03-10 12:57:54,512.0,603.0,517.0,697.0,722.0,734.0,733.0,818.0
2025-03-10 12:57:56,758.0,521.0,658.0,618.0,702.0,815.0,585.0,987.0
2025-03-10 12:57:58,698.0,804.0,615.0,727.0,651.0,716.0,750.0,617.0
2025-03-10 12:58:00,849.0,664.0,761.0,551.0,720.0,514.0,913.0,629.0
2025-03-10 12:58:02,737.0,760.0,583.0,561.0,847.0,974.0,801.0,870.0
2025-03-10 12:58:04,667.0,570.0,828.0,797.0,541.0,858.0,883.0,920.0
2025-03-10 12:58:06,962.0,501.0,760.0,528.0,747.0,848.0,588.0,617.0
2025-03-10 12:58:08,828.0,990.0,850.0,717.0,969.0,539.0,739.0,976.0
2025-03-10 12:58:10,509.0,827.0,530.0,670.0,695.0,788.0,823.0,746.0
2025-03-10 12:58:12,552.0,547.0,867.0,784.0,644.0,838.0,597.0,557.0
2025-03-10 12:58:14,534.0,639.0,603.0,830.0,725.0,812.0,608.0,763.0
2025-03-10 12:58:16,654.0,525.0,684.0,533.0,705.0,645.0,961.0,679.0
2025-03-10 12:58:18,655.0,561.0,973.0,567.0,990.0,893.0,697.0,849.0
2025-03-10 12:58:20,658.0,652.0,687.0,800.0,881.0,609.0,874.0,956.0
2025-03-10 12:58:22,906.0,522.0,560.0,595.0,652.0,848.0,676.0,767.0
2025-03-10 12:58:24,721.0,611.0,617.0,812.0,796.0,895.0,843.0,858.0
2025-03-10 12:58:26,576.0,845.0,627.0,727.0,539.0,777.0,784.0,681.0
2025-03-10 12:58:28,942.0,821.0,953.0,942.0,772.0,534.0,711.0,697.0
2025-03-10 12:58:30,855.0,569.0,901.0,755.0,953.0,945.0,624.0,898.0
2025-03-10 12:58:32,838.0,789.0,586.0,902.0,738.0,915.0,921.0,954.0
2025-03-10 12:58:34,560.0,771.0,807.0,956.0,584.0,545.0,832.0,914.0
2025-03-10 12:58:36,764.0,505.0,530.0,971.0,720.0,616.0,558.0,904.0
2025-03-10 12:58:38,803.0,519.0,845.0,606.0,607.0,577.0,562.0,964.0
2025-03-10 12:58:40,793.0,993.0,746.0,925.0,897.0,832.0,892.0,966.0
2025-03-10 12:58:42,915.0,849.0,500.0,906.0,576.0,780.0,751.0,813.0
2025-03-10 12:58:44,779.0,960.0,531.0,511.0,605.0,919.0,789.0,666.0
2025-03-10 12:58:46,762.0,806.0,856.0,682.0,843.0,973.0,844.0,809.0
2025-03-10 12:58:48,991.0,872.0,664.0,503.0,532.0,794.0,588.0,954.0
2025-03-10 12:58:50,883.0,665.0,915.0,631.0,635.0,688.0,620.0,517.0
2025-03-10 12:58:52,624.0,790.0,989.0,685.0,686.0,570.0,996.0,828.0
2025-03-10 12:58:54,797.0,771.0,857.0,544.0,565.0,662.0,564.0,677.0
2025-03-10 12:58:56,525.0,940.0,641.0,624.0,692.0,704.0,996.0,896.0
2025-03-10 12:58:58,583.0,740.0,889.0,736.0,634.0,954.0,567.0,840.0
2025-03-10 12:59:00,616.0,901.0,642.0,527.0,759.0,583.0,509.0,524.0
2025-03-10 12:59:02,648.0,778.0,566.0,850.0,747.0,751.0,619.0,983.0
2025-03-10 12:59:04,878.0,777.0,749.0,682.0,781.0,715.0,959.0,952.0
2025-03-10 12:59:06,628.0,915.0,590.0,762.0,812.0,824.0,652.0,829.0
2025-03-10 12:59:08,778.0,516.0,563.0,975.0,585.0,708.0,710.0,803.0
2025-03-10 12:59:10,587.0,658.0,765.0,534.0,700.0,791.0,655.0,926.0
2025-03-10 12:59:12,503.0,520.0,756.0,898.0,866.0,875.0,737.0,935.0
2025-03-10 12:59:14,742.0,758.0,780.0,904.0,769.0,672.0,524.0,990.0
2025-03-10 12:59:16,968.0,710.0,728.0,843.0,563.0,659.0,716.0,787.0
2025-03-10 12:59:18,995.0,928.0,610.0,675.0,951.0,575.0,792.0,823.0
2025-03-10 12:59:20,570.0,754.0,743.0,505.0,674.0,680.0,752.0,892.0
2025-03-10 12:59:22,978.0,593.0,888.0,565.0,803.0,689.0,974.0,831.0
2025-03-10 12:59:24,649.0,516.0,939.0,810.0,710.0,952.0,700.0,812.0
2025-03-10 12:59:26,671.0,645.0,857.0,870.0,723.0,989.0,514.0,613.0
2025-03-10 12:59:28,861.0,862.0,570.0,924.0,889.0,959.0,864.0,673.0
2025-03-10 12:59:30,888.0,558.0,774.0,677.0,506.0,514.0,700.0,932.0
2025-03-10 12:59:32,523.0,615.0,802.0,996.0,724.0,566.0,927.0,646.0
2025-03-10 12:59:34,742.0,632.0,836.0,859.0,896.0,934.0,931.0,592.0
2025-03-10 12:59:36,570.0,614.0,990.0,777.0,689.0,846.0,893.0,548.0
2025-03-10 12:59:38,876.0,985.0,873.0,672.0,912.0,751.0,539.0,768.0
2025-03-10 12:59:40,991.0,741.0,517.0,530.0,510.0,573.0,783.0,778.0
2025-03-10 12:59:42,630.0,861.0,597.0,768.0,636.0,842.0,831.0,509.0
2025-03-10 12:59:44,764.0,863.0,697.0,842.0,544.0,695.0,756.0,734.0
2025-03-10 12:59:46,789.0,906.0,803.0,773.0,675.0,806.0,827.0,985.0
2025-03-10 12:59:48,797.0,983.0,890.0,947.0,848.0,930.0,928.0,600.0
2025-03-10 12:59:50,983.0,767.0,586.0,707.0,724.0,578.0,966.0,716.0
2025-03-10 12:59:52,689.0,523.0,974.0,514.0,620.0,864.0,604.0,978.0
2025-03-10 12:59:54,628.0,966.0,962.0,820.0,873.0,666.0,768.0,885.0
2025-03-10 12:59:56,782.0,798.0,652.0,681.0,828.0,578.0,607.0,540.0
2025-03-10 12:59:58,897.0,739.0,866.0,687.0,878.0,719.0,613.0,868.0
2025-03-10 13:00:00,574.0,922.0,702.0,955.0,763.0,898.0,841.0,681.0
2025-03-10 13:00:02,851.0,941.0,924.0,592.0,666.0,690.0,778.0,699.0
2025-03-10 13:00:04,542.0,660.0,671.0,801.0,515.0,647.0,807.0,806.0
2025-03-10 13:00:06,543.0,846.0,563.0,832.0,824.0,911.0,616.0,971.0
2025-03-10 13:00:08,983.0,623.0,502.0,722.0,649.0,769.0,958.0,522.0
2025-03-10 13:00:10,877.0,612.0,726.0,896.0,576.0,694.0,973.0,979.0
2025-03-10 13:00:12,591.0,823.0,819.0,569.0,874.0,559.0,568.0,982.0
2025-03-10 13:00:14,601.0,889.0,538.0,613.0,884.0,621.0,508.0,663.0
2025-03-10 13:00:16,536.0,775.0,874.0,778.0,613.0,646.0,937.0,942.0
2025-03-10 13:00:18,641.0,854.0,813.0,955.0,744.0,867.0,526.0,716.0
2025-03-10 13:00:20,971.0,665.0,834.0,859.0,804.0,725.0,571.0,530.0
2025-03-10 13:00:22,886.0,544.0,805.0,643.0,960.0,971.0,666.0,680.0
2025-03-10 13:00:24,501.0,781.0,743.0,806.0,654.0,793.0,764.0,850.0
2025-03-10 13:00:26,979.0,573.0,844.0,881.0,557.0,773.0,672.0,630.0
2025-03-10 13:00:28,621.0,833.0,511.0,541.0,864.0,542.0,698.0,758.0
2025-03-10 13:00:30,794.0,516.0,900.0,979.0,556.0,807.0,985.0,864.0
2025-03-10 13:00:32,929.0,517.0,596.0,797.0,506.0,697.0,506.0,734.0
2025-03-10 13:00:34,715.0,505.0,525.0,647.0,942.0,941.0,679.0,943.0
2025-03-10 13:00:36,992.0,809.0,630.0,700.0,841.0,739.0,816.0,811.0
2025-03-10 13:00:38,700.0,932.0,772.0,552.0,882.0,807.0,898.0,514.0
2025-03-10 13:00:40,600.0,834.0,854.0,895.0,892.0,836.0,514.0,858.0
2025-03-10 13:00:42,752.0,892.0,958.0,835.0,771.0,785.0,698.0,544.0
2025-03-10 13:00:44,726.0,886.0,975.0,677.0,798.0,641.0,928.0,762.0
2025-03-10 13:00:46,798.0,726.0,988.0,781.0,532.0,787.0,907.0,573.0
2025-03-10 13:00:48,867.0,590.0,886.0,691.0,791.0,776.0,536.0,552.0
2025-03-10 13:00:50,595.0,650.0,950.0,557.0,944.0,577.0,547.0,931.0
2025-03-10 13:00:52,662.0,830.0,718.0,985.0,584.0,541.0,778.0,873.0
2025-03-10 13:00:54,730.0,730.0,943.0,608.0,990.0,612.0,999.0,522.0
2025-03-10 13:00:56,859.0,971.0,512.0,656.0,605.0,991.0,812.0,556.0
2025-03-10 13:00:58,689.0,517.0,672.0,519.0,868.0,630.0,668.0,801.0
2025-03-10 13:01:00,653.0,740.0,580.0,686.0,941.0,564.0,555.0,834.0
2025-03-10 13:01:02,734.0,883.0,516.0,627.0,571.0,673.0,828.0,697.0
2025-03-10 13:01:04,737.0,963.0,702.0,895.0,885.0,590.0,840.0,756.0
2025-03-10 13:01:06,650.0,666.0,690.0,630.0,818.0,983.0,607.0,716.0
2025-03-10 13:01:08,728.0,521.0,910.0,595.0,782.0,777.0,964.0,792.0
2025-03-10 13:01:10,558.0,674.0,801.0,681.0,717.0,583.0,926.0,531.0
2025-03-10 13:01:12,907.0,775.0,550.0,833.0,542.0,949.0,642.0,621.0
2025-03-10 13:01:14,665.0,748.0,774.0,554.0,829.0,798.0,717.0,752.0
2025-03-10 13:01:16,500.0,619.0,698.0,862.0,976.0,911.0,970.0,972.0
2025-03-10 13:01:18,544.0,595.0,823.0,795.0,663.0,787.0,860.0,652.0
2025-03-10 13:01:20,525.0,825.0,671.0,570.0,928.0,941.0,714.0,825.0
2025-03-10 13:01:22,613.0,575.0,661.0,922.0,819.0,539.0,975.0,798.0
2025-03-10 13:01:24,565.0,635.0,602.0,917.0,579.0,731.0,909.0,661.0
2025-03-10 13:01:26,984.0,920.0,987.0,500.0,933.0,781.0,571.0,803.0
2025-03-10 13:01:28,538.0,914.0,983.0,936.0,903.0,770.0,608.0,893.0
2025-03-10 13:01:30,536.0,697.0,916.0,666.0,904.0,961.0,995.0,531.0
2025-03-10 13:01:32,747.0,622.0,540.0,646.0,849.0,799.0,774.0,973.0
2025-03-10 13:01:34,648.0,626.0,725.0,547.0,976.0,546.0,893.0,570.0
2025-03-10 13:01:36,633.0,665.0,754.0,674.0,660.0,948.0,980.0,989.0
2025-03-10 13:01:38,540.0,644.0,737.0,653.0,779.0,609.0,627.0,931.0
2025-03-10 13:01:40,697.0,647.0,702.0,559.0,518.0,524.0,975.0,879.0
2025-03-10 13:01:42,778.0,779.0,916.0,915.0,857.0,892.0,590.0,999.0
2025-03-10 13:01:44,850.0,826.0,966.0,986.0,607.0,950.0,570.0,1000.0
2025-03-10 13:01:46,847.0,607.0,956.0,840.0,718.0,848.0,580.0,629.0
2025-03-10 13:01:48,912.0,756.0,655.0,767.0,613.0,746.0,826.0,993.0
2025-03-10 13:01:50,569.0,848.0,654.0,758.0,850.0,712.0,618.0,796.0
2025-03-10 13:01:52,504.0,569.0,764.0,598.0,966.0,630.0,761.0,634.0
2025-03-10 13:01:54,500.0,557.0,526.0,744.0,524.0,988.0,547.0,665.0
2025-03-10 13:01:56,802.0,649.0,794.0,647.0,619.0,563.0,669.0,520.0
2025-03-10 13:01:58,896.0,666.0,551.0,681.0,910.0,847.0,808.0,518.0
2025-03-10 13:02:00,932.0,625.0,1000.0,717.0,523.0,902.0,661.0,606.0
2025-03-10 13:02:02,803.0,521.0,628.0,962.0,897.0,891.0,686.0,697.0
2025-03-10 13:02:04,750.0,701.0,727.0,539.0,600.0,602.0,570.0,644.0
2025-03-10 13:02:06,731.0,910.0,637.0,513.0,555.0,849.0,693.0,868.0
2025-03-10 13:02:08,922.0,752.0,901.0,888.0,901.0,965.0,597.0,666.0
2025-03-10 13:02:10,801.0,891.0,547.0,824.0,699.0,580.0,864.0,511.0
2025-03-10 13:02:12,644.0,661.0,973.0,959.0,751.0,673.0,923.0,725.0
2025-03-10 13:02:14,992.0,717.0,973.0,805.0,552.0,755.0,584.0,637.0
2025-03-10 13:02:16,517.0,652.0,795.0,528.0,661.0,642.0,713.0,652.0
2025-03-10 13:02:18,900.0,934.0,579.0,924.0,514.0,820.0,523.0,741.0
2025-03-10 13:02:20,939.0,882.0,728.0,757.0,581.0,845.0,937.0,725.0
2025-03-10 13:02:22,569.0,533.0,507.0,932.0,540.0,692.0,942.0,751.0
2025-03-10 13:02:24,634.0,985.0,938.0,966.0,518.0,569.0,817.0,780.0
2025-03-10 13:02:26,930.0,589.0,845.0,882.0,862.0,519.0,691.0,908.0
2025-03-10 13:02:28,735.0,911.0,618.0,683.0,760.0,835.0,783.0,766.0
2025-03-10 13:02:30,837.0,615.0,618.0,818.0,756.0,724.0,571.0,567.0
2025-03-10 13:02:32,939.0,961.0,766.0,823.0,597.0,510.0,727.0,508.0
2025-03-10 13:02:34,851.0,780.0,622.0,654.0,597.0,562.0,563.0,869.0
2025-03-10 13:02:36,659.0,942.0,880.0,645.0,858.0,507.0,907.0,813.0
2025-03-10 13:02:38,599.0,818.0,820.0,989.0,534.0,727.0,787.0,1000.0
2025-03-10 13:02:40,702.0,525.0,651.0,631.0,558.0,842.0,640.0,509.0
2025-03-10 13:02:42,626.0,638.0,890.0,717.0,710.0,622.0,509.0,523.0
2025-03-10 13:02:44,523.0,953.0,713.0,811.0,667.0,567.0,902.0,558.0
2025-03-10 13:02:46,598.0,588.0,551.0,724.0,677.0,733.0,517.0,832.0
2025-03-10 13:02:48,917.0,562.0,629.0,726.0,679.0,925.0,678.0,502.0
2025-03-10 13:02:50,616.0,975.0,686.0,707.0,521.0,703.0,592.0,560.0
2025-03-10 13:02:52,681.0,652.0,804.0,555.0,749.0,532.0,754.0,836.0
2025-03-10 13:02:54,839.0,612.0,671.0,850.0,932.0,729.0,797.0,889.0
2025-03-10 13:02:56,656.0,538.0,948.0,896.0,740.0,565.0,791.0,680.0
2025-03-10 13:02:58,884.0,728.0,918.0,698.0,715.0,717.0,512.0,808.0
2025-03-10 13:03:00,918.0,669.0,930.0,658.0,817.0,562.0,921.0,957.0
2025-03-10 13:03:02,529.0,550.0,507.0,649.0,937.0,913.0,773.0,512.0
2025-03-10 13:03:05,848.0,814.0,850.0,564.0,783.0,794.0,786.0,799.0
2025-03-10 13:03:07,981.0,696.0,677.0,533.0,511.0,784.0,721.0,982.0
2025-03-10 13:03:09,880.0,999.0,658.0,793.0,855.0,947.0,681.0,540.0
2025-03-10 13:03:11,611.0,655.0,784.0,568.0,561.0,975.0,977.0,972.0
2025-03-10 13:03:13,588.0,851.0,592.0,752.0,666.0,993.0,577.0,748.0
2025-03-10 13:03:15,510.0,700.0,693.0,967.0,723.0,883.0,550.0,949.0
2025-03-10 13:03:17,1000.0,881.0,794.0,810.0,870.0,549.0,528.0,893.0
2025-03-10 13:03:19,557.0,967.0,964.0,525.0,898.0,974.0,644.0,567.0
2025-03-10 13:03:21,765.0,718.0,571.0,580.0,635.0,515.0,591.0,778.0
2025-03-10 13:03:23,804.0,918.0,672.0,671.0,677.0,815.0,706.0,771.0
2025-03-10 13:03:25,560.0,627.0,817.0,944.0,513.0,532.0,531.0,1000.0
2025-03-10 13:03:27,556.0,883.0,694.0,504.0,524.0,817.0,587.0,813.0
2025-03-10 13:03:29,667.0,513.0,552.0,703.0,701.0,880.0,823.0,830.0
2025-03-10 13:03:31,846.0,926.0,657.0,889.0,892.0,846.0,875.0,599.0
2025-03-10 13:03:33,555.0,749.0,965.0,801.0,826.0,916.0,743.0,884.0
2025-03-10 13:03:35,639.0,684.0,652.0,806.0,981.0,827.0,850.0,915.0
2025-03-10 13:03:37,655.0,550.0,556.0,783.0,699.0,669.0,717.0,518.0
2025-03-10 13:03:39,536.0,721.0,550.0,626.0,572.0,823.0,569.0,846.0
2025-03-10 13:03:41,614.0,641.0,936.0,1000.0,876.0,593.0,800.0,875.0
2025-03-10 13:03:43,595.0,687.0,806.0,505.0,655.0,629.0,907.0,503.0
2025-03-10 13:03:45,938.0,734.0,575.0,880.0,926.0,958.0,817.0,549.0
2025-03-10 13:03:47,819.0,890.0,879.0,575.0,510.0,586.0,871.0,548.0
2025-03-10 13:03:49,970.0,611.0,904.0,574.0,699.0,820.0,740.0,904.0
2025-03-10 13:03:51,925.0,959.0,718.0,758.0,651.0,849.0,561.0,674.0
2025-03-10 13:03:53,505.0,874.0,728.0,872.0,718.0,630.0,843.0,927.0
2025-03-10 13:03:55,953.0,544.0,501.0,601.0,506.0,761.0,826.0,996.0
2025-03-10 13:03:57,642.0,573.0,831.0,870.0,645.0,737.0,605.0,755.0
2025-03-10 13:03:59,745.0,652.0,986.0,683.0,926.0,589.0,721.0,783.0
2025-03-10 13:04:01,880.0,521.0,627.0,692.0,809.0,885.0,772.0,599.0
2025-03-10 13:04:03,896.0,661.0,1000.0,625.0,923.0,634.0,621.0,829.0
2025-03-10 13:04:05,598.0,894.0,860.0,572.0,826.0,680.0,527.0,601.0
2025-03-10 13:04:07,955.0,614.0,778.0,935.0,874.0,876.0,610.0,656.0
2025-03-10 13:04:09,797.0,644.0,863.0,708.0,701.0,622.0,539.0,645.0
2025-03-10 13:04:11,665.0,849.0,907.0,702.0,774.0,666.0,656.0,864.0
2025-03-10 13:04:13,942.0,565.0,936.0,707.0,530.0,640.0,815.0,861.0
2025-03-10 13:04:15,840.0,922.0,624.0,611.0,669.0,539.0,873.0,890.0
2025-03-10 13:04:17,514.0,815.0,710.0,942.0,914.0,998.0,840.0,936.0
2025-03-10 13:04:19,959.0,989.0,786.0,857.0,910.0,988.0,999.0,515.0
2025-03-10 13:04:21,986.0,842.0,806.0,679.0,537.0,853.0,914.0,646.0
2025-03-10 13:04:23,736.0,687.0,820.0,634.0,832.0,747.0,511.0,549.0
2025-03-10 13:04:25,737.0,717.0,920.0,765.0,560.0,640.0,909.0,966.0
2025-03-10 13:04:27,857.0,788.0,744.0,633.0,976.0,745.0,776.0,940.0
2025-03-10 13:04:29,824.0,686.0,616.0,501.0,738.0,782.0,541.0,963.0
2025-03-10 13:04:31,838.0,539.0,594.0,707.0,535.0,832.0,932.0,935.0
2025-03-10 13:04:33,592.0,508.0,915.0,590.0,661.0,956.0,922.0,844.0
2025-03-10 13:04:35,583.0,613.0,902.0,930.0,841.0,839.0,636.0,712.0
2025-03-10 13:04:37,923.0,679.0,800.0,616.0,992.0,972.0,972.0,610.0
2025-03-10 13:04:39,730.0,674.0,856.0,536.0,640.0,952.0,523.0,822.0
2025-03-10 13:04:41,806.0,615.0,666.0,561.0,804.0,721.0,993.0,710.0
2025-03-10 13:04:43,861.0,959.0,504.0,767.0,903.0,802.0,837.0,845.0
2025-03-10 13:04:45,961.0,738.0,978.0,814.0,542.0,867.0,566.0,650.0
2025-03-10 13:04:47,585.0,534.0,601.0,780.0,834.0,758.0,530.0,752.0
2025-03-10 13:04:49,540.0,524.0,705.0,713.0,705.0,818.0,536.0,543.0
2025-03-10 13:04:51,645.0,698.0,658.0,594.0,918.0,556.0,992.0,880.0
2025-03-10 13:04:53,827.0,977.0,856.0,755.0,780.0,839.0,521.0,527.0
2025-03-10 13:04:55,979.0,905.0,740.0,635.0,946.0,686.0,875.0,915.0
2025-03-10 13:04:57,930.0,843.0,892.0,752.0,840.0,950.0,882.0,757.0
2025-03-10 13:04:59,711.0,836.0,824.0,793.0,839.0,892.0,953.0,870.0
2025-03-10 13:05:01,578.0,950.0,684.0,803.0,951.0,908.0,878.0,529.0
2025-03-10 13:05:03,741.0,795.0,882.0,629.0,988.0,701.0,650.0,661.0
2025-03-10 13:05:05,946.0,808.0,603.0,703.0,986.0,928.0,674.0,560.0
2025-03-10 13:05:07,650.0,835.0,603.0,637.0,779.0,535.0,853.0,550.0
2025-03-10 13:05:09,944.0,947.0,691.0,713.0,800.0,861.0,575.0,848.0
2025-03-10 13:05:11,512.0,780.0,536.0,893.0,848.0,714.0,858.0,882.0
2025-03-10 13:05:13,790.0,689.0,922.0,918.0,884.0,898.0,909.0,722.0
2025-03-10 13:05:15,506.0,875.0,857.0,980.0,671.0,710.0,970.0,800.0
2025-03-10 13:05:17,826.0,656.0,803.0,636.0,579.0,845.0,537.0,834.0
